Numero,Data_EM,Codigo,Quantidade,Descricao,Referencia,Pedido,MARCA,GRUPO,ANO,MES,MES-ANO,NUMERO_SEMANA
11250,2024-09-11,4530,8,8343 BR ARANDELA INJ P/ 1 LAMP,8343 BR,8145,VIRGINIA,ARANDELA,2024,9,9-2024,37
11250,2024-09-11,33,1,8117 PR POSTE C/TUBO AL P/2 LAMP INJ TER,8117 PR C/TAG,8145,COLUMBIA,POSTES,2024,9,9-2024,37
11251,2024-09-12,9723,3,8833 PR SPOT DE SOBREPOR RED.MR16/GU10,8833 PR,8142,OLYMPA,SPOT,2024,9,9-2024,37
11251,2024-09-12,9837,4,8244 PR ARANDELA P/1LAMP E27 LENTE TRANS,8244 PR/LC,8142,DAKOTA,ARANDELA,2024,9,9-2024,37
11251,2024-09-12,9553,1,8329 PR ARANDELA INJ P/1 LAMP SUP C/ PIN,8329 PR,8142,IOWA,ARANDELA,2024,9,9-2024,37
11251,2024-09-12,4520,12,8320 PR ARANDELA REDONDA INJ P/ 1 LAMP,8320 PR,8142,ALABAMA,ARANDELA,2024,9,9-2024,37
11251,2024-09-12,1114,1,8119 PR BALIZADOR P/JD E MURO INJ TERM,8119 PR,8142,OREGON,BALIZADOR,2024,9,9-2024,37
11251,2024-09-12,9780,1,8136 PR PENDENTE INJ P/1 LAMP E27 L/C,8136 PR,8142,OREGON,PENDENTE,2024,9,9-2024,37
11251,2024-09-12,7030,2,8440 PR ARAND GR INJ P/2 LAMP SAN DIEGO,8440 PR,8142,SAN DIEGO,ARANDELA,2024,9,9-2024,37
11261,2024-09-13,9837,4,8244 PR ARANDELA P/1LAMP E27 LENTE TRANS,8244 PR/LC,8152,DAKOTA,ARANDELA,2024,9,9-2024,37
11261,2024-09-13,10359,2,81050 BR ARANDELA EM ALUMINIO CUPULA,81050 BR,8152,TORONTO,ARANDELA,2024,9,9-2024,37
11261,2024-09-13,33,3,8117 PR POSTE C/TUBO AL P/2 LAMP INJ TER,8117 PR C/TAG,8152,COLUMBIA,POSTES,2024,9,9-2024,37
11261,2024-09-13,47,5,8122 PR POSTE C/TUBO AL P/2 LAMP INJ TER,8122 PR C/TAG,8152,OREGON,POSTES,2024,9,9-2024,37
11261,2024-09-13,10360,2,81050 PR ARANDELA EM ALUMINIO CUPULA,81050 PR,8152,TORONTO,ARANDELA,2024,9,9-2024,37
11261,2024-09-13,10488,1,81051 PR/PR ARANDELA EM ALUMINIO ML,81051 PR,8152,TORONTO,ARANDELA,2024,9,9-2024,37
11261,2024-09-13,9936,2,8150 PR BALIZADOR L/F P/JD E MURO P/1LAM,8150 PR,8152,OREGON,BALIZADOR,2024,9,9-2024,37
11261,2024-09-13,9475,1,8126 PR ARANDELA C/SUP.INF.P/1L E27-SACO,8126 PR,8152,OREGON,ARANDELA,2024,9,9-2024,37
11261,2024-09-13,10405,2,81053 BR ARANDELA EM ALUMINIO 1 LAMP,81053 BR,8152,TORONTO,ARANDELA,2024,9,9-2024,37
11261,2024-09-13,9459,1,8429 PR ARANDELA C/SUP.SUP.P/1L E27-SACO,8429 PR,8152,MINESSOTA,ARANDELA,2024,9,9-2024,37
11265,2024-09-16,9470,9,8125 PR PENDENTE INJ P/1 LAMP E27-SACO,8125 PR,8151,OREGON,PENDENTE,2024,9,9-2024,38
11265,2024-09-16,9837,9,8244 PR ARANDELA P/1LAMP E27 LENTE TRANS,8244 PR/LC,8151,DAKOTA,ARANDELA,2024,9,9-2024,38
11265,2024-09-16,9838,2,8244 MR ARANDELA P/1LAMP E27 LENTE TRANS,8244 MR/LC,8151,DAKOTA,ARANDELA,2024,9,9-2024,38
11265,2024-09-16,33,6,8117 PR POSTE C/TUBO AL P/2 LAMP INJ TER,8117 PR C/TAG,8151,COLUMBIA,POSTES,2024,9,9-2024,38
11265,2024-09-16,9780,14,8136 PR PENDENTE INJ P/1 LAMP E27 L/C,8136 PR,8151,OREGON,PENDENTE,2024,9,9-2024,38
11265,2024-09-16,9597,1,8385 MR BALIZADOR INJ P/1 LAMP,8385 MR,8151,IOWA,BALIZADOR,2024,9,9-2024,38
11265,2024-09-16,9475,1,8126 PR ARANDELA C/SUP.INF.P/1L E27-SACO,8126 PR,8151,OREGON,ARANDELA,2024,9,9-2024,38
11265,2024-09-16,10360,2,81050 PR ARANDELA EM ALUMINIO CUPULA,81050 PR,8151,TORONTO,ARANDELA,2024,9,9-2024,38
11265,2024-09-16,4520,7,8320 PR ARANDELA REDONDA INJ P/ 1 LAMP,8320 PR,8151,ALABAMA,ARANDELA,2024,9,9-2024,38
11265,2024-09-16,10458,2,81061 DOURADO ARANDELA AL CUPULA PRETA,81061 DOURADO/PRETO,8151,TORONTO,ARANDELA,2024,9,9-2024,38
11265,2024-09-16,4529,8,8343 PR ARANDELA INJ P/ 1 LAMP,8343 PR,8151,VIRGINIA,ARANDELA,2024,9,9-2024,38
11265,2024-09-16,279,3,8237 BR ARANDELA INJ P/ 1 LAMP,8237 BR,8151,DAKOTA,ARANDELA,2024,9,9-2024,38
11267,2024-09-17,4529,6,8343 PR ARANDELA INJ P/ 1 LAMP,8343 PR,8160,VIRGINIA,ARANDELA,2024,9,9-2024,38
11267,2024-09-17,9837,10,8244 PR ARANDELA P/1LAMP E27 LENTE TRANS,8244 PR/LC,8160,DAKOTA,ARANDELA,2024,9,9-2024,38
11267,2024-09-17,33,2,8117 PR POSTE C/TUBO AL P/2 LAMP INJ TER,8117 PR C/TAG,8160,COLUMBIA,POSTES,2024,9,9-2024,38
11267,2024-09-17,10458,2,81061 DOURADO ARANDELA AL CUPULA PRETA,81061 DOURADO/PRETO,8160,TORONTO,ARANDELA,2024,9,9-2024,38
11267,2024-09-17,10457,4,81060 DOURADO ARANDELA AL CUPULA CRU NAT,81060 DOURADO/CRU NATU,8160,TORONTO,ARANDELA,2024,9,9-2024,38
11267,2024-09-17,9612,8,8237 MR ARANDELA INJ P/ 1 LAMP,8237 MR,8160,DAKOTA,ARANDELA,2024,9,9-2024,38
11267,2024-09-17,9550,1,8328 PR ARANDELA P/1L E27 COM SUP.INFERI,8328 PR,8160,IOWA,ARANDELA,2024,9,9-2024,38
11155,2024-08-06,10359,2,81050 BR ARANDELA EM ALUMINIO CUPULA,81050 BR,8054,TORONTO,ARANDELA,2024,8,8-2024,32
11155,2024-08-06,10126,3,81044 ARANDELA INJ PRETA 15CM LC/GRADE X,81044 PR,8054,DUBLIN,ARANDELA,2024,8,8-2024,32
11155,2024-08-06,39,2,8114 PR ARAND INJ TERMO C/SUPORTE INF,8114 PR,8054,OREGON,ARANDELA,2024,8,8-2024,32
11155,2024-08-06,9475,10,8126 PR ARANDELA C/SUP.INF.P/1L E27-SACO,8126 PR,8054,OREGON,ARANDELA,2024,8,8-2024,32
11269,2024-09-18,47,9,8122 PR POSTE C/TUBO AL P/2 LAMP INJ TER,8122 PR C/TAG,8158,OREGON,POSTES,2024,9,9-2024,38
11269,2024-09-18,9837,22,8244 PR ARANDELA P/1LAMP E27 LENTE TRANS,8244 PR/LC,8158,DAKOTA,ARANDELA,2024,9,9-2024,38
11269,2024-09-18,9836,2,8244 BR ARANDELA P/1LAMP E27 LENTE TRANS,8244 BR/LC,8158,DAKOTA,ARANDELA,2024,9,9-2024,38
11269,2024-09-18,9587,6,8343 MR ARANDELA INJ P/ 1 LAMP,8343 MR,8158,VIRGINIA,ARANDELA,2024,9,9-2024,38
11269,2024-09-18,10457,5,81060 DOURADO ARANDELA AL CUPULA CRU NAT,81060 DOURADO/CRU NATU,8158,TORONTO,ARANDELA,2024,9,9-2024,38
11269,2024-09-18,9780,10,8136 PR PENDENTE INJ P/1 LAMP E27 L/C,8136 PR,8158,OREGON,PENDENTE,2024,9,9-2024,38
11269,2024-09-18,33,1,8117 PR POSTE C/TUBO AL P/2 LAMP INJ TER,8117 PR C/TAG,8158,COLUMBIA,POSTES,2024,9,9-2024,38
11269,2024-09-18,10406,1,81053 PR ARANDELA EM ALUMINIO 1 LAMP,81053 PR,8158,TORONTO,ARANDELA,2024,9,9-2024,38
11269,2024-09-18,10359,2,81050 BR ARANDELA EM ALUMINIO CUPULA,81050 BR,8158,TORONTO,ARANDELA,2024,9,9-2024,38
11269,2024-09-18,278,4,8237 PR ARANDELA INJ P/ 1 LAMP,8237 PR,8158,DAKOTA,ARANDELA,2024,9,9-2024,38
11269,2024-09-18,9553,2,8329 PR ARANDELA INJ P/1 LAMP SUP C/ PIN,8329 PR,8158,IOWA,ARANDELA,2024,9,9-2024,38
11278,2024-09-19,9605,18,8119 MR BALIZADOR P/JD E MURO INJ TERM,8119 MR,8163,OREGON,BALIZADOR,2024,9,9-2024,38
11278,2024-09-19,4519,4,8320 BR ARANDELA REDONDA INJ P/ 1 LAMP,8320 BR,8163,ALABAMA,ARANDELA,2024,9,9-2024,38
11278,2024-09-19,9587,2,8343 MR ARANDELA INJ P/ 1 LAMP,8343 MR,8163,VIRGINIA,ARANDELA,2024,9,9-2024,38
11278,2024-09-19,10359,2,81050 BR ARANDELA EM ALUMINIO CUPULA,81050 BR,8163,TORONTO,ARANDELA,2024,9,9-2024,38
11278,2024-09-19,4520,8,8320 PR ARANDELA REDONDA INJ P/ 1 LAMP,8320 PR,8163,ALABAMA,ARANDELA,2024,9,9-2024,38
11278,2024-09-19,9475,2,8126 PR ARANDELA C/SUP.INF.P/1L E27-SACO,8126 PR,8163,OREGON,ARANDELA,2024,9,9-2024,38
11278,2024-09-19,9780,6,8136 PR PENDENTE INJ P/1 LAMP E27 L/C,8136 PR,8163,OREGON,PENDENTE,2024,9,9-2024,38
11278,2024-09-19,10126,1,81044 ARANDELA INJ PRETA 15CM LC/GRADE X,81044 PR,8163,DUBLIN,ARANDELA,2024,9,9-2024,38
11281,2024-09-23,9936,4,8150 PR BALIZADOR L/F P/JD E MURO P/1LAM,8150 PR,8164,OREGON,BALIZADOR,2024,9,9-2024,39
11281,2024-09-23,9553,2,8329 PR ARANDELA INJ P/1 LAMP SUP C/ PIN,8329 PR,8164,IOWA,ARANDELA,2024,9,9-2024,39
11281,2024-09-23,10457,1,81060 DOURADO ARANDELA AL CUPULA CRU NAT,81060 DOURADO/CRU NATU,8164,TORONTO,ARANDELA,2024,9,9-2024,39
11281,2024-09-23,4520,1,8320 PR ARANDELA REDONDA INJ P/ 1 LAMP,8320 PR,8164,ALABAMA,ARANDELA,2024,9,9-2024,39
11281,2024-09-23,47,3,8122 PR POSTE C/TUBO AL P/2 LAMP INJ TER,8122 PR C/TAG,8164,OREGON,POSTES,2024,9,9-2024,39
11281,2024-09-23,33,3,8117 PR POSTE C/TUBO AL P/2 LAMP INJ TER,8117 PR C/TAG,8164,COLUMBIA,POSTES,2024,9,9-2024,39
11281,2024-09-23,10360,1,81050 PR ARANDELA EM ALUMINIO CUPULA,81050 PR,8164,TORONTO,ARANDELA,2024,9,9-2024,39
11281,2024-09-23,9838,8,8244 MR ARANDELA P/1LAMP E27 LENTE TRANS,8244 MR/LC,8164,DAKOTA,ARANDELA,2024,9,9-2024,39
11281,2024-09-23,278,23,8237 PR ARANDELA INJ P/ 1 LAMP,8237 PR,8164,DAKOTA,ARANDELA,2024,9,9-2024,39
11281,2024-09-23,9606,6,8320 MR ARANDELA REDONDA INJ P/ 1 LAMP,8320 MR,8164,ALABAMA,ARANDELA,2024,9,9-2024,39
11281,2024-09-23,9780,10,8136 PR PENDENTE INJ P/1 LAMP E27 L/C,8136 PR,8164,OREGON,PENDENTE,2024,9,9-2024,39
11281,2024-09-23,9836,4,8244 BR ARANDELA P/1LAMP E27 LENTE TRANS,8244 BR/LC,8164,DAKOTA,ARANDELA,2024,9,9-2024,39
11281,2024-09-23,10359,2,81050 BR ARANDELA EM ALUMINIO CUPULA,81050 BR,8164,TORONTO,ARANDELA,2024,9,9-2024,39
11281,2024-09-23,9779,2,8136 BR PENDENTE INJ P/1 LAMP E27 L/C,8136 BR,8164,OREGON,PENDENTE,2024,9,9-2024,39
11281,2024-09-23,9837,2,8244 PR ARANDELA P/1LAMP E27 LENTE TRANS,8244 PR/LC,8164,DAKOTA,ARANDELA,2024,9,9-2024,39
11281,2024-09-23,10126,2,81044 ARANDELA INJ PRETA 15CM LC/GRADE X,81044 PR,8164,DUBLIN,ARANDELA,2024,9,9-2024,39
11281,2024-09-23,10085,1,81034 PR PLAFON EM ALUMINIO P/2 E27,81034 PR,8164,TORONTO,PLAFON,2024,9,9-2024,39
11282,2024-09-24,9456,11,8428 MR ARANDELA C/SUP.INF.P/1L E27-SACO,8428 MR,8168,MINESSOTA,ARANDELA,2024,9,9-2024,39
11282,2024-09-24,10457,6,81060 DOURADO ARANDELA AL CUPULA CRU NAT,81060 DOURADO/CRU NATU,8168,TORONTO,ARANDELA,2024,9,9-2024,39
11282,2024-09-24,278,9,8237 PR ARANDELA INJ P/ 1 LAMP,8237 PR,8168,DAKOTA,ARANDELA,2024,9,9-2024,39
11282,2024-09-24,47,2,8122 PR POSTE C/TUBO AL P/2 LAMP INJ TER,8122 PR C/TAG,8168,OREGON,POSTES,2024,9,9-2024,39
11282,2024-09-24,9836,3,8244 BR ARANDELA P/1LAMP E27 LENTE TRANS,8244 BR/LC,8168,DAKOTA,ARANDELA,2024,9,9-2024,39
11282,2024-09-24,4529,2,8343 PR ARANDELA INJ P/ 1 LAMP,8343 PR,8168,VIRGINIA,ARANDELA,2024,9,9-2024,39
11282,2024-09-24,33,3,8117 PR POSTE C/TUBO AL P/2 LAMP INJ TER,8117 PR C/TAG,8168,COLUMBIA,POSTES,2024,9,9-2024,39
11291,2024-09-25,278,3,8237 PR ARANDELA INJ P/ 1 LAMP,8237 PR,8176,DAKOTA,ARANDELA,2024,9,9-2024,39
11291,2024-09-25,9780,12,8136 PR PENDENTE INJ P/1 LAMP E27 L/C,8136 PR,8176,OREGON,PENDENTE,2024,9,9-2024,39
11291,2024-09-25,9836,1,8244 BR ARANDELA P/1LAMP E27 LENTE TRANS,8244 BR/LC,8176,DAKOTA,ARANDELA,2024,9,9-2024,39
11291,2024-09-25,10457,4,81060 DOURADO ARANDELA AL CUPULA CRU NAT,81060 DOURADO/CRU NATU,8176,TORONTO,ARANDELA,2024,9,9-2024,39
11291,2024-09-25,10359,2,81050 BR ARANDELA EM ALUMINIO CUPULA,81050 BR,8176,TORONTO,ARANDELA,2024,9,9-2024,39
11291,2024-09-25,4529,2,8343 PR ARANDELA INJ P/ 1 LAMP,8343 PR,8176,VIRGINIA,ARANDELA,2024,9,9-2024,39
11291,2024-09-25,10465,2,81065 DOURADO ARANDELA AL CUPULA PRETA,81065 DOURADO/ PRETO,8176,TORONTO,ARANDELA,2024,9,9-2024,39
11183,2024-08-15,9461,2,8429 MR ARANDELA C/SUP.SUP.P/1L E27-SACO,8429 MR,8084,MINESSOTA,ARANDELA,2024,8,8-2024,33
11292,2024-09-26,7189,1,8267/2 PR/CO SPOT EM AL P/2 LAMP,8267/2 PR/CO,8169,LUISIANA,SPOT,2024,9,9-2024,39
11292,2024-09-26,9553,1,8329 PR ARANDELA INJ P/1 LAMP SUP C/ PIN,8329 PR,8169,IOWA,ARANDELA,2024,9,9-2024,39
11292,2024-09-26,33,1,8117 PR POSTE C/TUBO AL P/2 LAMP INJ TER,8117 PR C/TAG,8169,COLUMBIA,POSTES,2024,9,9-2024,39
11292,2024-09-26,10359,2,81050 BR ARANDELA EM ALUMINIO CUPULA,81050 BR,8169,TORONTO,ARANDELA,2024,9,9-2024,39
11292,2024-09-26,10457,4,81060 DOURADO ARANDELA AL CUPULA CRU NAT,81060 DOURADO/CRU NATU,8169,TORONTO,ARANDELA,2024,9,9-2024,39
11292,2024-09-26,9612,3,8237 MR ARANDELA INJ P/ 1 LAMP,8237 MR,8169,DAKOTA,ARANDELA,2024,9,9-2024,39
11292,2024-09-26,10084,2,81034 BR PLAFON EM ALUMINIO P/2 E27,81034 BR,8169,TORONTO,PLAFON,2024,9,9-2024,39
11229,2024-09-03,9780,4,8136 PR PENDENTE INJ P/1 LAMP E27 L/C,8136 PR,8126,OREGON,PENDENTE,2024,9,9-2024,36
11229,2024-09-03,10457,4,81060 DOURADO ARANDELA AL CUPULA CRU NAT,81060 DOURADO/CRU NATU,8126,TORONTO,ARANDELA,2024,9,9-2024,36
11229,2024-09-03,9587,3,8343 MR ARANDELA INJ P/ 1 LAMP,8343 MR,8126,VIRGINIA,ARANDELA,2024,9,9-2024,36
11311,2024-10-03,9612,2,8237 MR ARANDELA INJ P/ 1 LAMP,8237 MR,8205,DAKOTA,ARANDELA,2024,10,10-2024,40
11311,2024-10-03,10458,1,81061 DOURADO ARANDELA AL CUPULA PRETA,81061 DOURADO/PRETO,8205,TORONTO,ARANDELA,2024,10,10-2024,40
11311,2024-10-03,278,2,8237 PR ARANDELA INJ P/ 1 LAMP,8237 PR,8205,DAKOTA,ARANDELA,2024,10,10-2024,40
11311,2024-10-03,33,2,8117 PR POSTE C/TUBO AL P/2 LAMP INJ TER,8117 PR C/TAG,8205,COLUMBIA,POSTES,2024,10,10-2024,40
11311,2024-10-03,9439,2,8337 PR PENDENTE INJ P/1 LAMP E27-SACO,8337 PR,8205,ASPEN,PENDENTE,2024,10,10-2024,40
11313,2024-10-04,43,2,8120 PR POSTE C/TUBO AL P/1 LAMP INJ TER,8120 PR C/TAG,8187,OREGON,POSTES,2024,10,10-2024,40
11313,2024-10-04,47,12,8122 PR POSTE C/TUBO AL P/2 LAMP INJ TER,8122 PR C/TAG,8187,OREGON,POSTES,2024,10,10-2024,40
11313,2024-10-04,5519,2,8385 PR BALIZADOR INJ P/1 LAMP,8385 PR,8187,IOWA,BALIZADOR,2024,10,10-2024,40
11313,2024-10-04,9838,2,8244 MR ARANDELA P/1LAMP E27 LENTE TRANS,8244 MR/LC,8187,DAKOTA,ARANDELA,2024,10,10-2024,40
11313,2024-10-04,10360,2,81050 PR ARANDELA EM ALUMINIO CUPULA,81050 PR,8187,TORONTO,ARANDELA,2024,10,10-2024,40
11313,2024-10-04,278,17,8237 PR ARANDELA INJ P/ 1 LAMP,8237 PR,8187,DAKOTA,ARANDELA,2024,10,10-2024,40
11313,2024-10-04,9439,2,8337 PR PENDENTE INJ P/1 LAMP E27-SACO,8337 PR,8187,ASPEN,PENDENTE,2024,10,10-2024,40
11313,2024-10-04,10457,2,81060 DOURADO ARANDELA AL CUPULA CRU NAT,81060 DOURADO/CRU NATU,8187,TORONTO,ARANDELA,2024,10,10-2024,40
11313,2024-10-04,9837,1,8244 PR ARANDELA P/1LAMP E27 LENTE TRANS,8244 PR/LC,8187,DAKOTA,ARANDELA,2024,10,10-2024,40
11313,2024-10-04,279,3,8237 BR ARANDELA INJ P/ 1 LAMP,8237 BR,8187,DAKOTA,ARANDELA,2024,10,10-2024,40
11313,2024-10-04,9444,2,8338 PR ARANDELA INJ P/ 1 LAMP E27-SACO,8338 PR,8187,ASPEN,ARANDELA,2024,10,10-2024,40
11314,2024-10-07,4520,12,8320 PR ARANDELA REDONDA INJ P/ 1 LAMP,8320 PR,8208,ALABAMA,ARANDELA,2024,10,10-2024,41
11314,2024-10-07,10457,2,81060 DOURADO ARANDELA AL CUPULA CRU NAT,81060 DOURADO/CRU NATU,8208,TORONTO,ARANDELA,2024,10,10-2024,41
11314,2024-10-07,9439,6,8337 PR PENDENTE INJ P/1 LAMP E27-SACO,8337 PR,8208,ASPEN,PENDENTE,2024,10,10-2024,41
11314,2024-10-07,10465,3,81065 DOURADO ARANDELA AL CUPULA PRETA,81065 DOURADO/ PRETO,8208,TORONTO,ARANDELA,2024,10,10-2024,41
11314,2024-10-07,9780,2,8136 PR PENDENTE INJ P/1 LAMP E27 L/C,8136 PR,8208,OREGON,PENDENTE,2024,10,10-2024,41
11314,2024-10-07,10085,1,81034 PR PLAFON EM ALUMINIO P/2 E27,81034 PR,8208,TORONTO,PLAFON,2024,10,10-2024,41
11314,2024-10-07,1114,1,8119 PR BALIZADOR P/JD E MURO INJ TERM,8119 PR,8208,OREGON,BALIZADOR,2024,10,10-2024,41
11314,2024-10-07,9612,3,8237 MR ARANDELA INJ P/ 1 LAMP,8237 MR,8208,DAKOTA,ARANDELA,2024,10,10-2024,41
11314,2024-10-07,9470,6,8125 PR PENDENTE INJ P/1 LAMP E27-SACO,8125 PR,8208,OREGON,PENDENTE,2024,10,10-2024,41
11314,2024-10-07,33,6,8117 PR POSTE C/TUBO AL P/2 LAMP INJ TER,8117 PR C/TAG,8208,COLUMBIA,POSTES,2024,10,10-2024,41
11320,2024-10-08,43,1,8120 PR POSTE C/TUBO AL P/1 LAMP INJ TER,8120 PR C/TAG,8204,OREGON,POSTES,2024,10,10-2024,41
11320,2024-10-08,279,6,8237 BR ARANDELA INJ P/ 1 LAMP,8237 BR,8204,DAKOTA,ARANDELA,2024,10,10-2024,41
11320,2024-10-08,9439,5,8337 PR PENDENTE INJ P/1 LAMP E27-SACO,8337 PR,8204,ASPEN,PENDENTE,2024,10,10-2024,41
11320,2024-10-08,33,4,8117 PR POSTE C/TUBO AL P/2 LAMP INJ TER,8117 PR C/TAG,8204,COLUMBIA,POSTES,2024,10,10-2024,41
11320,2024-10-08,10085,1,81034 PR PLAFON EM ALUMINIO P/2 E27,81034 PR,8204,TORONTO,PLAFON,2024,10,10-2024,41
11320,2024-10-08,9778,1,8135 PR POSTE P/2 LAMP E27,8135 PR,8204,OREGON,POSTES,2024,10,10-2024,41
11320,2024-10-08,4529,2,8343 PR ARANDELA INJ P/ 1 LAMP,8343 PR,8204,VIRGINIA,ARANDELA,2024,10,10-2024,41
11320,2024-10-08,47,1,8122 PR POSTE C/TUBO AL P/2 LAMP INJ TER,8122 PR C/TAG,8204,OREGON,POSTES,2024,10,10-2024,41
11320,2024-10-08,10457,3,81060 DOURADO ARANDELA AL CUPULA CRU NAT,81060 DOURADO/CRU NATU,8204,TORONTO,ARANDELA,2024,10,10-2024,41
11320,2024-10-08,9780,3,8136 PR PENDENTE INJ P/1 LAMP E27 L/C,8136 PR,8204,OREGON,PENDENTE,2024,10,10-2024,41
11320,2024-10-08,9838,8,8244 MR ARANDELA P/1LAMP E27 LENTE TRANS,8244 MR/LC,8204,DAKOTA,ARANDELA,2024,10,10-2024,41
11320,2024-10-08,9553,3,8329 PR ARANDELA INJ P/1 LAMP SUP C/ PIN,8329 PR,8204,IOWA,ARANDELA,2024,10,10-2024,41
11320,2024-10-08,10475,1,81064 DOURADO ARANDELA AL CUPULA CRU NAT,81064 DOURADO/ CRU NAT,8204,TORONTO,ARANDELA,2024,10,10-2024,41
11320,2024-10-08,9612,2,8237 MR ARANDELA INJ P/ 1 LAMP,8237 MR,8204,DAKOTA,ARANDELA,2024,10,10-2024,41
11327,2024-10-09,9553,3,8329 PR ARANDELA INJ P/1 LAMP SUP C/ PIN,8329 PR,8219,IOWA,ARANDELA,2024,10,10-2024,41
11327,2024-10-09,33,1,8117 PR POSTE C/TUBO AL P/2 LAMP INJ TER,8117 PR C/TAG,8219,COLUMBIA,POSTES,2024,10,10-2024,41
11327,2024-10-09,10457,3,81060 DOURADO ARANDELA AL CUPULA CRU NAT,81060 DOURADO/CRU NATU,8219,TORONTO,ARANDELA,2024,10,10-2024,41
11327,2024-10-09,10085,2,81034 PR PLAFON EM ALUMINIO P/2 E27,81034 PR,8219,TORONTO,PLAFON,2024,10,10-2024,41
11327,2024-10-09,278,10,8237 PR ARANDELA INJ P/ 1 LAMP,8237 PR,8219,DAKOTA,ARANDELA,2024,10,10-2024,41
11327,2024-10-09,9780,14,8136 PR PENDENTE INJ P/1 LAMP E27 L/C,8136 PR,8219,OREGON,PENDENTE,2024,10,10-2024,41
11327,2024-10-09,10458,1,81061 DOURADO ARANDELA AL CUPULA PRETA,81061 DOURADO/PRETO,8219,TORONTO,ARANDELA,2024,10,10-2024,41
11329,2024-10-10,9454,13,8428 PR ARANDELA C/SUP.INF.P/1L E27-SACO,8428 PR,8211,MINESSOTA,ARANDELA,2024,10,10-2024,41
11329,2024-10-10,9456,1,8428 MR ARANDELA C/SUP.INF.P/1L E27-SACO,8428 MR,8211,MINESSOTA,ARANDELA,2024,10,10-2024,41
11329,2024-10-10,9838,15,8244 MR ARANDELA P/1LAMP E27 LENTE TRANS,8244 MR/LC,8211,DAKOTA,ARANDELA,2024,10,10-2024,41
11329,2024-10-10,278,4,8237 PR ARANDELA INJ P/ 1 LAMP,8237 PR,8211,DAKOTA,ARANDELA,2024,10,10-2024,41
11329,2024-10-10,9446,4,8338 MR ARANDELA INJ P/ 1 LAMP E27-SACO,8338 MR,8211,ASPEN,ARANDELA,2024,10,10-2024,41
11329,2024-10-10,5519,2,8385 PR BALIZADOR INJ P/1 LAMP,8385 PR,8211,IOWA,BALIZADOR,2024,10,10-2024,41
11329,2024-10-10,10475,2,81064 DOURADO ARANDELA AL CUPULA CRU NAT,81064 DOURADO/ CRU NAT,8211,TORONTO,ARANDELA,2024,10,10-2024,41
11329,2024-10-10,47,2,8122 PR POSTE C/TUBO AL P/2 LAMP INJ TER,8122 PR C/TAG,8211,OREGON,POSTES,2024,10,10-2024,41
11329,2024-10-10,9612,1,8237 MR ARANDELA INJ P/ 1 LAMP,8237 MR,8211,DAKOTA,ARANDELA,2024,10,10-2024,41
11334,2024-10-11,10359,2,81050 BR ARANDELA EM ALUMINIO CUPULA,81050 BR,8221,TORONTO,ARANDELA,2024,10,10-2024,41
11334,2024-10-11,33,9,8117 PR POSTE C/TUBO AL P/2 LAMP INJ TER,8117 PR C/TAG,8221,COLUMBIA,POSTES,2024,10,10-2024,41
11334,2024-10-11,9439,5,8337 PR PENDENTE INJ P/1 LAMP E27-SACO,8337 PR,8221,ASPEN,PENDENTE,2024,10,10-2024,41
11334,2024-10-11,47,1,8122 PR POSTE C/TUBO AL P/2 LAMP INJ TER,8122 PR C/TAG,8221,OREGON,POSTES,2024,10,10-2024,41
11334,2024-10-11,10406,1,81053 PR ARANDELA EM ALUMINIO 1 LAMP,81053 PR,8221,TORONTO,ARANDELA,2024,10,10-2024,41
11334,2024-10-11,9612,2,8237 MR ARANDELA INJ P/ 1 LAMP,8237 MR,8221,DAKOTA,ARANDELA,2024,10,10-2024,41
11334,2024-10-11,10465,2,81065 DOURADO ARANDELA AL CUPULA PRETA,81065 DOURADO/ PRETO,8221,TORONTO,ARANDELA,2024,10,10-2024,41
11334,2024-10-11,9597,2,8385 MR BALIZADOR INJ P/1 LAMP,8385 MR,8221,IOWA,BALIZADOR,2024,10,10-2024,41
11334,2024-10-11,9441,7,8337 MR PENDENTE INJ P/ 1 LAMP E27-SACO,8337 MR,8221,ASPEN,PENDENTE,2024,10,10-2024,41
11336,2024-10-14,1114,15,8119 PR BALIZADOR P/JD E MURO INJ TERM,8119 PR,8225,OREGON,BALIZADOR,2024,10,10-2024,42
11336,2024-10-14,9780,42,8136 PR PENDENTE INJ P/1 LAMP E27 L/C,8136 PR,8225,OREGON,PENDENTE,2024,10,10-2024,42
11336,2024-10-14,9779,4,8136 BR PENDENTE INJ P/1 LAMP E27 L/C,8136 BR,8225,OREGON,PENDENTE,2024,10,10-2024,42
11336,2024-10-14,33,11,8117 PR POSTE C/TUBO AL P/2 LAMP INJ TER,8117 PR C/TAG,8225,COLUMBIA,POSTES,2024,10,10-2024,42
11336,2024-10-14,279,25,8237 BR ARANDELA INJ P/ 1 LAMP,8237 BR,8225,DAKOTA,ARANDELA,2024,10,10-2024,42
11336,2024-10-14,278,29,8237 PR ARANDELA INJ P/ 1 LAMP,8237 PR,8225,DAKOTA,ARANDELA,2024,10,10-2024,42
11336,2024-10-14,9553,1,8329 PR ARANDELA INJ P/1 LAMP SUP C/ PIN,8329 PR,8225,IOWA,ARANDELA,2024,10,10-2024,42
